,CVE_ENT,CVE_MUN,POB_SENIOR,POB_SENIOR_PER
699,15,027,1108.0,0.08675227059191983
700,15,058,164512.0,0.15272073731349933
701,15,046,2080.0,0.10464355788096795
702,15,105,5309.0,0.16714942383980858
703,15,033,222028.0,0.13494255332597524
704,15,043,2656.0,0.08655130837162316
705,15,074,11257.0,0.0776751952747647
706,15,087,7982.0,0.07546848703742223
707,15,104,109805.0,0.16335119502768514
708,15,096,4051.0,0.10258553014763605
709,15,086,3594.0,0.10264465642314503
710,15,082,8835.0,0.11143765293509246
711,15,102,2159.0,0.13153405629340806
712,15,055,1323.0,0.09582096038241472
713,15,069,560.0,0.11517893870835047
714,15,097,1898.0,0.1026945135807813
715,15,080,3128.0,0.1295506316007455
716,15,095,11247.0,0.10846127140873323
717,15,054,34401.0,0.14197278658891407
718,15,094,2275.0,0.11097560975609756
719,15,093,3478.0,0.10680506080334111
720,15,078,1098.0,0.11285846438482887
721,15,077,804.0,0.12014345487148835
722,15,021,3549.0,0.09184069559816785
723,15,050,2681.0,0.09887151497270984
724,15,101,7979.0,0.0946961155484874
725,15,025,33199.0,0.08298567454137785
726,15,023,3781.0,0.09247890424361013
727,15,045,9732.0,0.11100591985947462
728,15,115,5136.0,0.09400911536983142
729,15,117,1836.0,0.13577873095695903
730,15,124,7499.0,0.07492855858196279
731,15,066,598.0,0.12226538540175833
732,15,057,121122.0,0.1451546796990535
733,15,125,1259.0,0.08459315998118659
734,15,083,1223.0,0.08655343241330503
735,15,056,3714.0,0.11198890363044264
736,15,106,98137.0,0.10777085200217876
737,15,110,6115.0,0.09928559831141419
738,15,116,511.0,0.10001957330201605
739,15,119,1897.0,0.10072744650347794
740,15,120,21286.0,0.07589809416840491
741,15,035,9723.0,0.05956114772977874
742,15,037,33442.0,0.11735476286561508
743,15,038,1145.0,0.09598457540447648
744,15,039,48000.0,0.08852642237062694
745,15,065,3997.0,0.11001623957501858
746,15,067,7076.0,0.07969994255657051
747,15,051,15695.0,0.09214628332560311
748,15,070,28948.0,0.0951961274367946
749,15,084,4653.0,0.10673732021196064
750,15,053,5875.0,0.09596537079385821
751,15,071,1890.0,0.12612612612612611
752,15,072,1521.0,0.09522915101427498
753,15,073,2191.0,0.06855015330705212
754,15,076,8587.0,0.08814592785727483
755,15,009,6506.0,0.12174173387474037
756,15,048,7417.0,0.10708304458304459
757,15,031,59108.0,0.0838181887795256
758,15,047,7450.0,0.0969723791424778
759,15,042,15297.0,0.0955232641642573
760,15,040,4115.0,0.11148438134973314
761,15,036,4854.0,0.10381333276300875
762,15,034,997.0,0.09208460330654844
763,15,041,749.0,0.11567567567567567
764,15,079,1652.0,0.11533896530056552
765,15,123,3924.0,0.13614599958365137
766,15,114,7745.0,0.07158305297792894
767,15,085,7695.0,0.1158641250338784
768,15,088,10366.0,0.09902843986740163
769,15,099,32246.0,0.11617584539670416
770,15,030,2763.0,0.09977610862342914
771,15,081,45981.0,0.08398310146245774
772,15,089,1327.0,0.11682366405493441
773,15,090,8576.0,0.09474358691089065
774,15,003,5188.0,0.10530589047213088
775,15,005,13665.0,0.07827043250642945
776,15,068,3398.0,0.11037843105408478
777,15,063,3370.0,0.09303481213593573
778,15,113,5770.0,0.0835190921460209
779,15,112,4781.0,0.09283855683715872
780,15,111,4204.0,0.07891130924448615
781,15,028,3230.0,0.10750540855383592
782,15,075,3232.0,0.11075320402988144
783,15,091,6787.0,0.10368322155853282
784,15,121,80062.0,0.1442135012599903
785,15,122,38885.0,0.09926454633409151
786,15,108,14702.0,0.0932601731739034
787,15,006,1365.0,0.10753111706317946
788,15,012,1145.0,0.08818545902649415
789,16,088,9547.0,0.08337044702348205
790,16,054,1673.0,0.20957033696605287
791,16,055,5356.0,0.11711711711711711
792,16,061,2096.0,0.08460482764188262
793,16,099,2242.0,0.1564659082978575
794,16,075,8515.0,0.10787356685880788
795,16,076,9744.0,0.12416376772812417
796,16,033,2691.0,0.1253610360570204
797,16,035,4356.0,0.14222744637084925
798,16,036,2168.0,0.18619031260735142
799,16,037,1969.0,0.24782882315921964
800,16,038,6975.0,0.16617825745121864
801,16,039,987.0,0.10948419301164726
802,16,040,2325.0,0.12646178950231166
803,16,041,1870.0,0.11656174032288226
804,16,042,2390.0,0.16710949517549992
805,16,049,2109.0,0.1104998428167243
806,16,050,10093.0,0.11300959568250271
807,16,051,2048.0,0.1464635628978045
808,16,052,19440.0,0.09918215537517283
809,16,053,109264.0,0.12868925732551442
810,16,014,2098.0,0.1232522617788744
811,16,015,2587.0,0.13176794173075942
812,16,016,4279.0,0.20410207488671595
813,16,017,4124.0,0.11759338465925293
814,16,011,1668.0,0.14279599349370772
815,16,010,2902.0,0.1427306708636632
816,16,113,4755.0,0.18139854270781675
817,16,110,7470.0,0.15243342516069788
818,16,109,762.0,0.23576732673267325
819,16,108,24972.0,0.12189788148003515
820,16,107,11768.0,0.15317132853479806
821,16,106,3899.0,0.12070086369687026
822,16,112,17834.0,0.11355185411572942
823,16,009,4362.0,0.12027131355464872
824,16,008,2801.0,0.11351110390662993
825,16,007,443.0,0.12553131198639841
826,16,006,14214.0,0.11263877772582831
827,16,005,1336.0,0.1226588321704003
828,16,004,2596.0,0.1737268286154052
829,16,003,3156.0,0.13721739130434782
830,16,002,2219.0,0.15039989155483258
831,16,111,1816.0,0.09868492555157048
832,16,101,1237.0,0.1396950875211745
833,16,100,2149.0,0.14412178928307962
834,16,095,2033.0,0.16494929006085193
835,16,094,1496.0,0.23302180685358256
836,16,093,3309.0,0.11587757388990054
837,16,092,1907.0,0.14856653162979122
838,16,034,14263.0,0.11345774468626703
839,16,089,3410.0,0.1416465896818144
840,16,085,5263.0,0.14927955525300657
841,16,084,3393.0,0.10698070374574348
842,16,105,2932.0,0.13973882375369365
843,16,074,1634.0,0.1548374869705297
844,16,073,3820.0,0.1405652045922873
845,16,071,10417.0,0.15040427375108287
846,16,018,1362.0,0.14361029101644876
847,16,019,3287.0,0.1627388850381226
848,16,020,4284.0,0.1432296890672016
849,16,103,3871.0,0.16494098598150753
850,16,021,1767.0,0.1305118546421449
851,16,022,3045.0,0.12113135492083699
852,16,067,3201.0,0.19258769027134348
853,16,072,1982.0,0.14196690781462645
854,16,086,2364.0,0.15218230977211278
855,16,087,2061.0,0.1322086086342934
856,16,070,2650.0,0.17093465780816616
857,16,069,13913.0,0.13065076533007794
858,16,068,2816.0,0.09581816325836197
859,16,066,12063.0,0.12261389278526559
860,16,065,4596.0,0.11589378924275663
861,16,064,3139.0,0.11698717948717949
862,16,063,2743.0,0.1842299684330714
863,16,062,2998.0,0.14257180901654937
864,16,060,1491.0,0.1579951255695666
865,16,059,1189.0,0.13171596322144677
866,16,058,1930.0,0.09198798913302512
867,16,057,1202.0,0.14665690580771107
868,16,090,1751.0,0.10725880551301685
869,16,091,2179.0,0.14590866479175038
870,16,046,1974.0,0.13216389930369576
871,16,047,2446.0,0.12332358576182313
872,16,048,815.0,0.14186248912097477
873,16,096,876.0,0.14670909395411155
874,16,097,3927.0,0.13515280837004406
875,16,056,3683.0,0.11298239155776428
876,16,102,41551.0,0.11645916599866586
877,16,024,2284.0,0.11094918876906636
878,16,098,3299.0,0.1280816865318166
879,16,031,2462.0,0.15280536246276066
880,16,012,5008.0,0.1099740875752119
881,16,080,2343.0,0.11813643926788686
882,16,032,2489.0,0.1583837098313713
883,16,001,1546.0,0.13680205291567119
884,16,043,7616.0,0.1107282534420843
885,16,044,2738.0,0.21149389772902827
886,16,045,6039.0,0.1670169810277117
887,16,081,1179.0,0.12990304098721903
888,16,082,8376.0,0.10530550666331405
889,16,083,3066.0,0.09165097300690521
890,16,013,1342.0,0.1462510897994769
891,16,077,3261.0,0.18447700401651865
892,16,104,3151.0,0.19862581946545638
893,16,079,5215.0,0.10451739618406285
894,16,078,2332.0,0.18201685919450517
895,16,023,1819.0,0.17461841221080926
896,16,025,4340.0,0.10700197238658778
897,16,026,689.0,0.14435365598156297
898,16,027,1109.0,0.22431229773462782
899,16,028,1277.0,0.24402828205618193
900,16,029,1793.0,0.14527629233511585
901,16,030,2588.0,0.21839662447257385
902,17,006,26205.0,0.14004531899656902
903,17,003,4680.0,0.11946699341399908
904,17,021,1236.0,0.16226860968885387
905,17,030,6107.0,0.10889217766524616
906,17,027,1498.0,0.11749019607843138
907,17,008,12733.0,0.1189410852568354
908,17,023,848.0,0.10676066977212641
909,17,004,11324.0,0.12605472315604338
910,17,007,64606.0,0.17070038787135777
911,17,031,6004.0,0.16634343658225745
912,17,020,6851.0,0.12459308563842363
913,17,019,4077.0,0.14497546404949863
914,17,005,1630.0,0.15494296577946767
915,17,012,9034.0,0.1566173156270587
916,17,017,5865.0,0.1465590484282073
917,17,009,2831.0,0.11548031817254742
918,17,015,2355.0,0.1490317681306164
919,17,013,2300.0,0.13777405055708639
920,17,011,28948.0,0.1344186629642872
921,17,032,1463.0,0.14681384846964377
922,17,014,1478.0,0.1531130218584896
923,17,024,7468.0,0.14252180385121854
924,17,018,15041.0,0.12302168276584086
925,17,029,14549.0,0.13754017772735866
926,17,016,2189.0,0.11389770539570217
927,17,034,1247.0,0.1098968890455627
928,17,033,1730.0,0.1043803547725353
929,17,035,2303.0,0.08282682970688725
930,17,022,1432.0,0.09641149936039857
931,17,025,5252.0,0.1554352008049957
932,17,036,909.0,0.11572246976448122
933,17,001,2616.0,0.14865325605182408
934,17,028,8619.0,0.11720311671358055
935,17,010,2220.0,0.12063906097163352
936,17,026,2520.0,0.12984336356141798
937,17,002,3735.0,0.14802631578947367
938,18,014,3549.0,0.14246718317209264
939,18,008,6602.0,0.10121265081482163
940,18,020,13764.0,0.0733563571245843
941,18,003,2310.0,0.20024271844660194
942,18,007,2508.0,0.12980694581025826
943,18,006,4098.0,0.13986825488924537
944,18,005,1270.0,0.10384300899427637
945,18,019,1446.0,0.10540126831401705
946,18,012,6548.0,0.1577147261428778
947,18,018,5234.0,0.17409526343799894
948,18,017,53569.0,0.12577126435702143
949,18,011,3227.0,0.1339226427622842
950,18,010,5537.0,0.16495367474007208
951,18,009,3077.0,0.06471083070452156
952,18,004,11303.0,0.1459657007076812
953,18,002,2749.0,0.1785876697200026
954,18,001,6032.0,0.16201117318435754
955,18,013,1504.0,0.19575686580762722
956,18,016,7384.0,0.198842062744042
957,18,015,15684.0,0.1668847958629936
958,19,039,193946.0,0.16968243052894416
959,19,018,13037.0,0.03282184262534459
960,19,006,40606.0,0.06185563869458188
961,19,016,482.0,0.14803439803439802
962,19,010,2810.0,0.026895614387717988
963,19,020,923.0,0.16763530693788595
964,19,019,25456.0,0.19260189605732056
965,19,021,32366.0,0.06725919707073583
966,19,048,32877.0,0.10732823630036367
967,19,011,1207.0,0.16444141689373298
968,19,022,2905.0,0.20589694521227586
969,19,008,669.0,0.1827369571155422
970,19,001,328.0,0.11028917283120376
971,19,014,5646.0,0.15645089780536467
972,19,013,1777.0,0.17895266868076537
973,19,024,965.0,0.1536134988857052
974,19,007,2755.0,0.18376467449306297
975,19,045,4301.0,0.04957010810686213
976,19,009,12403.0,0.10138388222696322
977,19,012,2762.0,0.04017629860212082
978,19,038,9394.0,0.13931897727946846
979,19,023,476.0,0.26327433628318586
980,19,029,1256.0,0.17876458867065187
981,19,028,249.0,0.17965367965367965
982,19,030,603.0,0.18283808368708307
983,19,037,713.0,0.11789021164021164
984,19,050,378.0,0.24355670103092783
985,19,034,638.0,0.1246337175229537
986,19,015,327.0,0.24044117647058824
987,19,035,305.0,0.20566419420094403
988,19,033,11279.0,0.13321758439042827
989,19,036,1130.0,0.14767381076842656
990,19,032,849.0,0.15866193234909362
991,19,043,476.0,0.20025241901556584
992,19,047,2149.0,0.13359442993907747
993,19,031,19180.0,0.04067670081841183
994,19,027,564.0,0.2879019908116386
995,19,049,7699.0,0.16456480848153215
996,19,025,3162.0,0.03095478174039883
997,19,017,6380.0,0.15597877906266044
998,19,051,833.0,0.23313741953540443
999,19,046,83997.0,0.20377778694271456
1000,19,026,103783.0,0.16136846704387672
1001,19,044,5386.0,0.15517589097928491
1002,19,042,1310.0,0.24308777138615698
1003,19,041,4459.0,0.03020511569934428
1004,19,005,2651.0,0.14703272323904604
1005,19,040,258.0,0.2847682119205298
1006,19,004,4687.0,0.13281759188415654
1007,19,003,380.0,0.27007818052594174
1008,19,002,878.0,0.25960969840331166
1009,20,084,714.0,0.17130518234165068
1010,20,481,462.0,0.2434141201264489
1011,20,517,719.0,0.11925692486316139
1012,20,524,70.0,0.21406727828746178
1013,20,378,543.0,0.14596774193548387
1014,20,054,89.0,0.2202970297029703
1015,20,542,172.0,0.1939120631341601
1016,20,489,620.0,0.12629863515991036
1017,20,544,246.0,0.23837209302325582
1018,20,490,343.0,0.11533288500336247
1019,20,333,532.0,0.16150576806314512
1020,20,334,6209.0,0.12285075483271007
1021,20,562,223.0,0.13258026159334127
1022,20,133,633.0,0.1609049313675648
1023,20,134,2777.0,0.09743859649122807
1024,20,138,136.0,0.30155210643015523
1025,20,149,248.0,0.12283308568598315
1026,20,161,555.0,0.2032967032967033
1027,20,159,540.0,0.09752573595810006
1028,20,437,1328.0,0.13757381125038848
1029,20,441,804.0,0.08706952566601689
1030,20,446,1241.0,0.20655792276964047
1031,20,447,2197.0,0.1284795321637427
1032,20,469,4082.0,0.11751835324600547
1033,20,511,506.0,0.15172413793103448
1034,20,513,1258.0,0.1393596986817326
1035,20,278,4715.0,0.12189131895972287
1036,20,457,396.0,0.11835026897788405
1037,20,163,291.0,0.18452758402029168
1038,20,166,1547.0,0.1367816091954023
1039,20,237,344.0,0.2193877551020408
1040,20,506,174.0,0.21804511278195488
1041,20,482,6311.0,0.11301934097421204
1042,20,508,383.0,0.23671199011124847
1043,20,205,2212.0,0.13020189534404614
1044,20,271,315.0,0.09862241703193488
1045,20,329,224.0,0.194275802254987
1046,20,330,594.0,0.138268156424581
1047,20,238,159.0,0.15995975855130784
1048,20,545,1250.0,0.12377463115159917
1049,20,546,1126.0,0.17615769712140175
1050,20,547,230.0,0.22885572139303484
1051,20,170,522.0,0.14108108108108108
1052,20,230,233.0,0.25
1053,20,168,151.0,0.16098081023454158
1054,20,184,19458.0,0.12203045430599804
1055,20,185,1202.0,0.13446694261103032
1056,20,186,128.0,0.24427480916030533
1057,20,214,410.0,0.2016724053123463
1058,20,220,491.0,0.18239227340267458
1059,20,227,2020.0,0.11014777250667976
1060,20,261,991.0,0.1429601846508944
1061,20,552,116.0,0.28292682926829266
1062,20,262,166.0,0.16750756811301715
1063,20,266,1074.0,0.12559934510583556
1064,20,246,123.0,0.20130932896890344
1065,20,277,1685.0,0.13643724696356274
1066,20,550,959.0,0.16637751561415684
1067,20,253,448.0,0.22167243938644235
1068,20,254,497.0,0.15497349547864048
1069,20,272,511.0,0.08173384516954575
1070,20,273,426.0,0.11157674174960712
1071,20,275,884.0,0.12132857534998627
1072,20,551,3365.0,0.11122496198849739
1073,20,357,218.0,0.25707547169811323
1074,20,553,1486.0,0.12314576945388249
1075,20,265,980.0,0.14602890776337357
1076,20,493,114.0,0.20917431192660552
1077,20,318,4738.0,0.09517878666130976
1078,20,327,2397.0,0.15485496479100716
1079,20,554,861.0,0.14583333333333334
1080,20,555,518.0,0.15150628838841768
1081,20,556,66.0,0.21568627450980393
1082,20,018,192.0,0.2553191489361702
1083,20,036,716.0,0.13622526636225266
1084,20,338,1307.0,0.12614612489141974
1085,20,344,380.0,0.13527945888216447
1086,20,366,489.0,0.13302502720348205
1087,20,377,1527.0,0.14060773480662983
1088,20,451,303.0,0.29735034347399414
1089,20,404,186.0,0.24441524310118265
1090,20,407,847.0,0.08843182292754229
1091,20,502,794.0,0.156022794262134
1092,20,005,3168.0,0.20758796933359544
1093,20,558,263.0,0.19113372093023256
1094,20,561,347.0,0.11746784021665538
1095,20,056,233.0,0.16113416320885202
1096,20,563,291.0,0.23373493975903614
1097,20,564,313.0,0.2619246861924686
1098,20,565,4375.0,0.09415891873278237
1099,20,099,73.0,0.19160104986876642
1100,20,491,370.0,0.07505070993914807
1101,20,497,469.0,0.11079612567918734
1102,20,549,2320.0,0.2023549934583515
1103,20,031,1168.0,0.1625608907446068
1104,20,279,381.0,0.12994542974079126
1105,20,401,2422.0,0.08955113510315758
1106,20,367,579.0,0.12636403317328676
1107,20,503,94.0,0.2211764705882353
1108,20,379,415.0,0.14063029481531683
1109,20,494,782.0,0.12412698412698413
1110,20,500,1410.0,0.17644850456763858
1111,20,499,334.0,0.17377731529656607
1112,20,058,2157.0,0.16954881307970446
1113,20,059,5561.0,0.11039205955334988
1114,20,177,1606.0,0.15494452484322238
1115,20,359,210.0,0.32967032967032966
1116,20,364,1722.0,0.0923126407204889
1117,20,569,409.0,0.281292984869326
1118,20,570,3057.0,0.1383696193364414
1119,20,567,571.0,0.16883500887049083
1120,20,057,5906.0,0.15467616478537569
1121,20,423,144.0,0.31788079470198677
1122,20,112,640.0,0.2484472049689441
1123,20,510,148.0,0.19473684210526315
1124,20,371,276.0,0.2799188640973631
1125,20,424,505.0,0.13313999472712892
1126,20,406,2960.0,0.13787321253900975
1127,20,410,565.0,0.16530134581626682
1128,20,435,437.0,0.12220357941834452
1129,20,417,1344.0,0.13881429456723818
1130,20,422,142.0,0.23548922056384744
1131,20,439,2501.0,0.09867045409713181
1132,20,450,894.0,0.06452544207867196
1133,20,075,664.0,0.24962406015037594
1134,20,501,296.0,0.2965931863727455
1135,20,504,219.0,0.13773584905660377
1136,20,505,1540.0,0.20049472724905612
1137,20,251,176.0,0.14461791290057519
1138,20,459,1229.0,0.2519991798236621
1139,20,477,202.0,0.1522230595327807
1140,20,484,717.0,0.16083445491251683
1141,20,485,448.0,0.1429483088704531
1142,20,492,642.0,0.23227206946454415
1143,20,495,372.0,0.12281280950808848
1144,20,534,572.0,0.16287015945330297
1145,20,537,1465.0,0.21833084947839046
1146,20,543,698.0,0.10930159724397119
1147,20,548,359.0,0.18316326530612245
1148,20,463,194.0,0.36952380952380953
1149,20,467,2660.0,0.13917957304311426
1150,20,559,3338.0,0.14470889149000737
1151,20,169,635.0,0.1493766172665255
1152,20,117,314.0,0.14188883868052418
1153,20,512,175.0,0.1589464123524069
1154,20,514,115.0,0.12221041445270989
1155,20,118,471.0,0.19715362076182502
1156,20,518,28.0,0.24778761061946902
1157,20,568,328.0,0.1935103244837758
1158,20,521,60.0,0.24
1159,20,001,126.0,0.14982164090368608
1160,20,256,48.0,0.2096069868995633
1161,20,003,517.0,0.20298390263054575
1162,20,263,412.0,0.12939698492462312
1163,20,004,209.0,0.18879855465221318
1164,20,007,691.0,0.288517745302714
1165,20,267,50.0,0.20408163265306123
1166,20,011,251.0,0.17902995720399428
1167,20,027,493.0,0.22625057365764112
1168,20,030,1572.0,0.18006872852233677
1169,20,519,512.0,0.1512108682811577
1170,20,013,615.0,0.20210318764377258
1171,20,460,700.0,0.13353681800839373
1172,20,044,6335.0,0.15476132310548688
1173,20,017,682.0,0.18907679512059883
1174,20,507,494.0,0.15657686212361333
1175,20,049,164.0,0.13851351351351351
1176,20,520,1273.0,0.1721899093737319
1177,20,019,598.0,0.21713870733478577
1178,20,022,295.0,0.36737235367372356
1179,20,024,698.0,0.19154774972557628
1180,20,025,1558.0,0.1371961958436069
1181,20,026,1443.0,0.15971223021582734
1182,20,029,651.0,0.15444839857651246
1183,20,032,242.0,0.22469823584029713
1184,20,515,8915.0,0.13160808396935295
1185,20,516,578.0,0.10988593155893536
1186,20,033,435.0,0.1485148514851485
1187,20,050,576.0,0.1536
1188,20,034,307.0,0.23835403726708074
1189,20,035,87.0,0.1324200913242009
1190,20,051,548.0,0.11502938706968933
1191,20,536,113.0,0.2516703786191537
1192,20,037,662.0,0.14963833634719712
1193,20,040,766.0,0.11996867658574785
1194,20,041,5259.0,0.16584673604541153
1195,20,042,991.0,0.11818723911747167
1196,20,045,867.0,0.10991379310344827
1197,20,053,284.0,0.2189668465690054
1198,20,046,737.0,0.25042473666326875
1199,20,047,26.0,0.32098765432098764
1200,20,048,136.0,0.09490579204466155
1201,20,522,254.0,0.2107883817427386
1202,20,456,304.0,0.18236352729454108
1203,20,060,379.0,0.1523924406915963
1204,20,061,462.0,0.1596958174904943
1205,20,062,99.0,0.19879518072289157
1206,20,063,656.0,0.15280689494525973
1207,20,065,346.0,0.3206672845227062
1208,20,069,267.0,0.08748361730013106
1209,20,070,971.0,0.15134039900249377
1210,20,071,451.0,0.13855606758832564
1211,20,072,843.0,0.10460354882739795
1212,20,074,63.0,0.13815789473684212
1213,20,076,465.0,0.1363236587510994
1214,20,190,3105.0,0.13834432364997326
1215,20,078,231.0,0.17755572636433511
1216,20,077,563.0,0.1288329519450801
1217,20,523,358.0,0.21922841396203308
1218,20,081,508.0,0.27151256012827363
1219,20,080,413.0,0.25925925925925924
1220,20,082,607.0,0.14580831131395627
1221,20,086,201.0,0.19476744186046513
1222,20,083,887.0,0.07786849266965148
1223,20,092,348.0,0.19594594594594594
1224,20,087,571.0,0.10342329288172432
1225,20,089,371.0,0.16074523396880416
1226,20,090,799.0,0.12816811036252806
1227,20,091,891.0,0.14190157668418538
1228,20,094,364.0,0.19675675675675675
1229,20,096,142.0,0.18783068783068782
1230,20,097,444.0,0.25070581592320723
1231,20,098,660.0,0.1559177888022679
1232,20,095,481.0,0.105436212187637
1233,20,100,150.0,0.3816793893129771
1234,20,101,146.0,0.19518716577540107
1235,20,102,713.0,0.1338715734134435
1236,20,233,376.0,0.2186046511627907
1237,20,103,871.0,0.14363456464379948
1238,20,104,288.0,0.10646950092421442
1239,20,105,872.0,0.11357124251107059
1240,20,107,2290.0,0.08713187733049235
1241,20,108,627.0,0.2135558583106267
1242,20,109,184.0,0.14935064935064934
1243,20,110,197.0,0.11810551558752998
1244,20,111,583.0,0.11963882618510158
1245,20,527,300.0,0.12048192771084337
1246,20,116,622.0,0.15056886952311788
1247,20,114,215.0,0.3189910979228487
1248,20,115,1108.0,0.10663073813877394
1249,20,413,4019.0,0.07901773426133459
1250,20,119,165.0,0.22448979591836735
1251,20,120,79.0,0.1759465478841871
1252,20,121,180.0,0.30201342281879195
1253,20,014,4324.0,0.15397763692044728
1254,20,015,838.0,0.15646004480955938
1255,20,123,423.0,0.14952279957582185
1256,20,125,1607.0,0.1377979763333905
1257,20,122,146.0,0.22358346094946402
1258,20,528,241.0,0.2665929203539823
1259,20,124,2156.0,0.109463850528026
1260,20,129,75.0,0.21067415730337077
1261,20,206,436.0,0.18009087154068568
1262,20,126,688.0,0.12750185322461083
1263,20,020,506.0,0.10439447080668454
1264,20,127,192.0,0.15335463258785942
1265,20,128,310.0,0.23099850968703428
1266,20,529,101.0,0.06852103120759837
1267,20,131,1462.0,0.12812198755586715
1268,20,130,714.0,0.13783783783783785
1269,20,152,315.0,0.12742718446601942
1270,20,153,503.0,0.10244399185336049
1271,20,132,222.0,0.1608695652173913
1272,20,135,1015.0,0.12331429959907667
1273,20,136,1761.0,0.14445082437863999
1274,20,137,498.0,0.1443478260869565
1275,20,139,281.0,0.12801822323462414
1276,20,140,141.0,0.17364532019704434
1277,20,141,891.0,0.10229621125143513
1278,20,160,263.0,0.18404478656403078
1279,20,142,257.0,0.30522565320665085
1280,20,143,1555.0,0.16435894725716096
1281,20,144,278.0,0.2586046511627907
1282,20,172,134.0,0.3284313725490196
1283,20,145,529.0,0.10143815915627996
1284,20,531,374.0,0.14318529862174578
1285,20,146,263.0,0.09382804138423118
1286,20,147,94.0,0.25
1287,20,148,233.0,0.10678276810265812
1288,20,150,1528.0,0.11027713625866051
1289,20,151,72.0,0.23076923076923078
1290,20,157,1678.0,0.09972068699114518
1291,20,248,1583.0,0.10166334853252842
1292,20,158,284.0,0.12718316166592028
1293,20,162,206.0,0.10068426197458455
1294,20,164,498.0,0.17285664699757028
1295,20,176,623.0,0.22862385321100917
1296,20,165,263.0,0.1614487415592388
1297,20,167,219.0,0.10190786412284783
1298,20,530,426.0,0.10859036451695131
1299,20,187,353.0,0.19524336283185842
1300,20,171,2730.0,0.15081206496519722
1301,20,188,1302.0,0.13549797065251326
1302,20,173,329.0,0.22580645161290322
1303,20,174,555.0,0.12160385626643296
1304,20,191,82.0,0.27702702702702703
1305,20,196,130.0,0.3194103194103194
1306,20,178,814.0,0.12163777644949193
1307,20,197,606.0,0.1843065693430657
1308,20,180,465.0,0.1983788395904437
1309,20,204,160.0,0.25236593059936907
1310,20,181,135.0,0.2980132450331126
1311,20,480,229.0,0.1695040710584752
1312,20,182,338.0,0.15497478220999542
1313,20,183,224.0,0.151864406779661
1314,20,189,306.0,0.0982028241335045
1315,20,192,306.0,0.20105124835742444
1316,20,193,448.0,0.1596009975062344
1317,20,194,312.0,0.22740524781341107
1318,20,195,351.0,0.33238636363636365
1319,20,199,164.0,0.3319838056680162
1320,20,200,632.0,0.17067242776127464
1321,20,201,214.0,0.11382978723404255
1322,20,202,456.0,0.09962857767096352
1323,20,203,347.0,0.09807801017524025
1324,20,210,959.0,0.16611813615104798
1325,20,208,1788.0,0.2575997694856649
1326,20,209,180.0,0.29654036243822074
1327,20,566,456.0,0.1450381679389313
1328,20,215,149.0,0.1695108077360637
1329,20,218,145.0,0.2665441176470588
1330,20,284,478.0,0.1521808341292582
1331,20,216,242.0,0.19500402900886382
1332,20,217,576.0,0.1732330827067669
1333,20,219,612.0,0.22938530734632684
1334,20,221,281.0,0.18808567603748327
1335,20,222,251.0,0.17601683029453016
1336,20,223,83.0,0.18863636363636363
1337,20,541,341.0,0.21887034659820281
1338,20,224,157.0,0.24416796267496113
1339,20,225,769.0,0.130272742673217
1340,20,016,813.0,0.08501516260587681
1341,20,226,488.0,0.16425445977785258
1342,20,228,111.0,0.1332533013205282
1343,20,229,700.0,0.0765194578049847
1344,20,231,363.0,0.11390021964229684
1345,20,232,2474.0,0.11151679062429569
1346,20,234,1041.0,0.14533016892363534
1347,20,235,691.0,0.18046487333507444
1348,20,236,170.0,0.1239067055393586
1349,20,239,228.0,0.228
1350,20,240,334.0,0.121498726809749
1351,20,241,230.0,0.22243713733075435
1352,20,242,1532.0,0.12319073657124477
1353,20,243,301.0,0.15240506329113923
1354,20,244,523.0,0.1329435688866294
1355,20,249,436.0,0.11380840511615765
1356,20,525,2106.0,0.16870944484498918
1357,20,526,1680.0,0.10067114093959731
1358,20,245,241.0,0.18202416918429004
1359,20,269,736.0,0.17064688152098306
1360,20,247,242.0,0.14947498455836936
1361,20,250,195.0,0.15738498789346247
1362,20,255,309.0,0.15629742033383914
1363,20,252,328.0,0.13758389261744966
1364,20,257,225.0,0.21387832699619772
1365,20,258,201.0,0.28796561604584525
1366,20,259,413.0,0.19281045751633988
1367,20,260,348.0,0.15883158375171155
1368,20,268,160.0,0.1392515230635335
1369,20,276,171.0,0.24746743849493488
1370,20,281,103.0,0.3377049180327869
1371,20,274,233.0,0.17545180722891565
1372,20,532,717.0,0.176340383669454
1373,20,280,432.0,0.21481849825957236
1374,20,533,359.0,0.13169479090242112
1375,20,368,315.0,0.15239477503628446
1376,20,282,122.0,0.18683001531393567
1377,20,052,1105.0,0.1842895263509006
1378,20,283,230.0,0.22030651340996169
1379,20,535,351.0,0.10876975519057949
1380,20,286,646.0,0.20838709677419354
1381,20,285,428.0,0.11668484187568157
1382,20,288,76.0,0.12991452991452992
1383,20,289,241.0,0.1985172981878089
1384,20,290,182.0,0.174496644295302
1385,20,292,183.0,0.12119205298013246
1386,20,380,379.0,0.16904549509366637
1387,20,294,1120.0,0.15920398009950248
1388,20,043,13073.0,0.11510962402042793
1389,20,295,1540.0,0.1536926147704591
1390,20,538,111.0,0.15568022440392706
1391,20,296,264.0,0.2764397905759162
1392,20,297,277.0,0.10069065794256633
1393,20,304,184.0,0.2569832402234637
1394,20,299,170.0,0.1511111111111111
1395,20,300,838.0,0.12635705669481304
