,ENTIDAD,MUNICIPIO,PIB_PER_CAPITA_MUNICIPAL
16358,9,15,50973928.2328114
16359,9,15,50973928.2328114
16360,9,15,50973928.2328114
16361,9,15,50973928.2328114
16362,9,15,50973928.2328114
16363,9,15,50973928.2328114
16364,9,15,50973928.2328114
16365,9,15,50973928.2328114
16366,9,15,50973928.2328114
16367,9,15,50973928.2328114
16368,9,15,50973928.2328114
16369,9,15,50973928.2328114
16370,9,15,50973928.2328114
16371,9,15,50973928.2328114
16372,9,15,50973928.2328114
16373,9,15,50973928.2328114
16374,9,15,50973928.2328114
16375,9,15,50973928.2328114
16376,9,15,50973928.2328114
16377,9,15,50973928.2328114
16378,9,15,50973928.2328114
16379,9,15,50973928.2328114
16380,9,15,50973928.2328114
16381,9,15,50973928.2328114
16382,9,15,50973928.2328114
16383,9,15,50973928.2328114
16384,9,15,50973928.2328114
16385,9,15,50973928.2328114
16386,9,15,50973928.2328114
16387,9,15,50973928.2328114
16388,9,15,50973928.2328114
16389,9,15,50973928.2328114
16390,9,15,50973928.2328114
16391,9,15,50973928.2328114
16392,9,15,50973928.2328114
16393,9,15,50973928.2328114
16394,9,15,50973928.2328114
16395,9,15,50973928.2328114
16396,9,15,50973928.2328114
16397,9,15,50973928.2328114
16398,9,15,50973928.2328114
16399,9,15,50973928.2328114
16400,9,15,50973928.2328114
16401,9,15,50973928.2328114
16402,9,15,50973928.2328114
16403,9,15,50973928.2328114
16404,9,15,50973928.2328114
16405,9,15,50973928.2328114
16406,9,15,50973928.2328114
16407,9,15,50973928.2328114
16408,9,15,50973928.2328114
16409,9,15,50973928.2328114
16410,9,15,50973928.2328114
16411,9,15,50973928.2328114
16412,9,15,50973928.2328114
16413,9,15,50973928.2328114
16414,9,15,50973928.2328114
16415,9,15,50973928.2328114
16416,9,16,67145543.52910522
16417,9,16,67145543.52910522
16418,9,16,67145543.52910522
16419,9,16,67145543.52910522
16420,9,16,67145543.52910522
16421,9,16,67145543.52910522
16422,9,16,67145543.52910522
16423,9,16,67145543.52910522
16424,9,16,67145543.52910522
16425,9,16,67145543.52910522
16426,9,16,67145543.52910522
16427,9,16,67145543.52910522
16428,9,16,67145543.52910522
16429,9,16,67145543.52910522
16430,9,16,67145543.52910522
16431,9,16,67145543.52910522
16432,9,16,67145543.52910522
16433,9,16,67145543.52910522
16434,9,16,67145543.52910522
16435,9,16,67145543.52910522
16436,9,16,67145543.52910522
16437,9,16,67145543.52910522
16438,9,16,67145543.52910522
16439,9,16,67145543.52910522
16440,9,16,67145543.52910522
16441,9,16,67145543.52910522
16442,9,16,67145543.52910522
16443,9,16,67145543.52910522
16444,9,16,67145543.52910522
16445,9,16,67145543.52910522
16446,9,16,67145543.52910522
16447,9,16,67145543.52910522
16448,9,16,67145543.52910522
16449,9,16,67145543.52910522
16450,9,16,67145543.52910522
16451,9,16,67145543.52910522
16452,9,16,67145543.52910522
16453,9,16,67145543.52910522
16454,9,16,67145543.52910522
16455,9,16,67145543.52910522
16456,9,16,67145543.52910522
16457,9,16,67145543.52910522
16458,9,16,67145543.52910522
16459,9,16,67145543.52910522
16460,9,16,67145543.52910522
16461,9,16,67145543.52910522
16462,9,16,67145543.52910522
16463,9,16,67145543.52910522
16464,9,16,67145543.52910522
16465,9,16,67145543.52910522
16466,9,16,67145543.52910522
16467,9,16,67145543.52910522
16468,9,16,67145543.52910522
16469,9,16,67145543.52910522
16470,9,16,67145543.52910522
16471,9,16,67145543.52910522
16472,9,16,67145543.52910522
16473,9,16,67145543.52910522
16474,9,16,67145543.52910522
16475,9,16,67145543.52910522
16476,9,16,67145543.52910522
16477,9,16,67145543.52910522
16478,9,16,67145543.52910522
16479,9,16,67145543.52910522
16480,9,16,67145543.52910522
16481,9,16,67145543.52910522
16482,9,16,67145543.52910522
16483,9,16,67145543.52910522
16484,9,16,67145543.52910522
16485,9,16,67145543.52910522
16486,9,16,67145543.52910522
16487,9,16,67145543.52910522
16488,9,16,67145543.52910522
16489,9,16,67145543.52910522
16490,9,16,67145543.52910522
16491,9,16,67145543.52910522
16492,9,16,67145543.52910522
16493,9,16,67145543.52910522
16494,9,16,67145543.52910522
16495,9,16,67145543.52910522
16496,9,16,67145543.52910522
16497,9,16,67145543.52910522
16498,9,16,67145543.52910522
16499,9,16,67145543.52910522
16500,9,16,67145543.52910522
16501,9,16,67145543.52910522
16502,9,16,67145543.52910522
16503,9,16,67145543.52910522
16504,9,16,67145543.52910522
16505,9,16,67145543.52910522
16506,9,16,67145543.52910522
16507,9,16,67145543.52910522
16508,9,16,67145543.52910522
16509,9,16,67145543.52910522
16510,9,16,67145543.52910522
16511,9,16,67145543.52910522
16512,9,16,67145543.52910522
16513,9,16,67145543.52910522
16514,9,16,67145543.52910522
16515,9,16,67145543.52910522
16516,9,16,67145543.52910522
16517,9,16,67145543.52910522
16518,9,16,67145543.52910522
16519,9,16,67145543.52910522
16520,9,16,67145543.52910522
16521,9,16,67145543.52910522
16522,9,16,67145543.52910522
16523,9,16,67145543.52910522
16524,9,16,67145543.52910522
16525,9,16,67145543.52910522
16526,9,16,67145543.52910522
16527,9,16,67145543.52910522
16528,9,16,67145543.52910522
16529,9,16,67145543.52910522
16530,9,16,67145543.52910522
16531,9,16,67145543.52910522
16532,9,16,67145543.52910522
16533,9,16,67145543.52910522
16534,9,16,67145543.52910522
16535,9,16,67145543.52910522
16536,9,16,67145543.52910522
16537,9,16,67145543.52910522
16538,9,16,67145543.52910522
16539,9,16,67145543.52910522
16540,9,16,67145543.52910522
16541,9,16,67145543.52910522
16542,9,16,67145543.52910522
16543,9,16,67145543.52910522
16544,9,16,67145543.52910522
16545,9,16,67145543.52910522
16546,9,16,67145543.52910522
16547,9,16,67145543.52910522
16548,9,16,67145543.52910522
16549,9,16,67145543.52910522
16550,9,16,67145543.52910522
16551,9,16,67145543.52910522
16552,9,16,67145543.52910522
16553,9,16,67145543.52910522
16554,9,16,67145543.52910522
16555,9,16,67145543.52910522
16556,9,16,67145543.52910522
16557,9,16,67145543.52910522
16558,9,16,67145543.52910522
16559,9,16,67145543.52910522
16560,9,16,67145543.52910522
16561,9,16,67145543.52910522
16562,9,16,67145543.52910522
16563,9,16,67145543.52910522
16564,9,16,67145543.52910522
16565,9,16,67145543.52910522
16566,9,16,67145543.52910522
16567,9,16,67145543.52910522
16568,9,16,67145543.52910522
16569,9,16,67145543.52910522
16570,9,16,67145543.52910522
16571,9,16,67145543.52910522
16572,9,16,67145543.52910522
16573,9,16,67145543.52910522
16574,9,16,67145543.52910522
16575,9,16,67145543.52910522
16576,9,16,67145543.52910522
16577,9,16,67145543.52910522
16578,9,16,67145543.52910522
16579,9,16,67145543.52910522
16580,9,16,67145543.52910522
16581,9,16,67145543.52910522
16582,9,16,67145543.52910522
16583,9,16,67145543.52910522
16584,9,16,67145543.52910522
16585,9,16,67145543.52910522
16586,9,16,67145543.52910522
16587,9,16,67145543.52910522
16588,9,16,67145543.52910522
16589,9,16,67145543.52910522
16590,9,16,67145543.52910522
16591,9,16,67145543.52910522
16592,9,16,67145543.52910522
16593,9,16,67145543.52910522
16594,9,16,67145543.52910522
16595,9,16,67145543.52910522
16596,9,16,67145543.52910522
16597,9,16,67145543.52910522
16598,9,16,67145543.52910522
16599,9,16,67145543.52910522
16600,9,16,67145543.52910522
16601,9,16,67145543.52910522
16602,9,16,67145543.52910522
16603,9,16,67145543.52910522
16604,9,16,67145543.52910522
16605,9,16,67145543.52910522
16606,9,16,67145543.52910522
16607,9,16,67145543.52910522
16608,9,16,67145543.52910522
16609,9,16,67145543.52910522
16610,9,16,67145543.52910522
16611,9,16,67145543.52910522
16612,9,16,67145543.52910522
16613,9,16,67145543.52910522
16614,9,16,67145543.52910522
16615,9,16,67145543.52910522
16616,9,16,67145543.52910522
16617,9,16,67145543.52910522
16618,9,16,67145543.52910522
16619,9,16,67145543.52910522
16620,9,16,67145543.52910522
16621,9,16,67145543.52910522
16622,9,16,67145543.52910522
16623,9,16,67145543.52910522
16624,9,16,67145543.52910522
16625,9,16,67145543.52910522
16626,9,16,67145543.52910522
16627,9,16,67145543.52910522
16628,9,16,67145543.52910522
16629,9,16,67145543.52910522
16630,9,16,67145543.52910522
16631,9,16,67145543.52910522
16632,9,16,67145543.52910522
16633,9,16,67145543.52910522
16634,9,16,67145543.52910522
16635,9,16,67145543.52910522
16636,9,16,67145543.52910522
16637,9,16,67145543.52910522
16638,9,16,67145543.52910522
16639,9,16,67145543.52910522
16640,9,16,67145543.52910522
16641,9,16,67145543.52910522
16642,9,16,67145543.52910522
16643,9,16,67145543.52910522
16644,9,16,67145543.52910522
16645,9,16,67145543.52910522
16646,9,16,67145543.52910522
16647,9,16,67145543.52910522
16648,9,16,67145543.52910522
16649,9,16,67145543.52910522
16650,9,16,67145543.52910522
16651,9,16,67145543.52910522
16652,9,16,67145543.52910522
16653,9,16,67145543.52910522
16654,9,16,67145543.52910522
16655,9,16,67145543.52910522
16656,9,16,67145543.52910522
16657,9,16,67145543.52910522
16658,9,16,67145543.52910522
16659,9,16,67145543.52910522
16660,9,16,67145543.52910522
16661,9,16,67145543.52910522
16662,9,16,67145543.52910522
16663,9,16,67145543.52910522
16664,9,16,67145543.52910522
16665,9,16,67145543.52910522
16666,9,16,67145543.52910522
16667,9,16,67145543.52910522
16668,9,16,67145543.52910522
16669,9,16,67145543.52910522
16670,9,16,67145543.52910522
16671,9,16,67145543.52910522
16672,9,16,67145543.52910522
16673,9,16,67145543.52910522
16674,9,16,67145543.52910522
16675,9,16,67145543.52910522
16676,9,17,62712645.90682081
16677,9,17,62712645.90682081
16678,9,17,62712645.90682081
16679,9,17,62712645.90682081
16680,9,17,62712645.90682081
16681,9,17,62712645.90682081
16682,9,17,62712645.90682081
16683,9,17,62712645.90682081
16684,9,17,62712645.90682081
16685,9,17,62712645.90682081
16686,9,17,62712645.90682081
16687,9,17,62712645.90682081
16688,9,17,62712645.90682081
16689,9,17,62712645.90682081
16690,9,17,62712645.90682081
16691,9,17,62712645.90682081
16692,9,17,62712645.90682081
16693,9,17,62712645.90682081
16694,9,17,62712645.90682081
16695,9,17,62712645.90682081
16696,9,17,62712645.90682081
16697,9,17,62712645.90682081
16698,9,17,62712645.90682081
16699,9,17,62712645.90682081
16700,9,17,62712645.90682081
16701,9,17,62712645.90682081
16702,9,17,62712645.90682081
16703,9,17,62712645.90682081
16704,9,17,62712645.90682081
16705,9,17,62712645.90682081
16706,9,17,62712645.90682081
16707,9,17,62712645.90682081
16708,9,17,62712645.90682081
16709,9,17,62712645.90682081
16710,9,17,62712645.90682081
16711,9,17,62712645.90682081
16712,9,17,62712645.90682081
16713,9,17,62712645.90682081
16714,9,17,62712645.90682081
16715,9,17,62712645.90682081
16716,9,17,62712645.90682081
16717,9,17,62712645.90682081
16718,9,17,62712645.90682081
16719,9,17,62712645.90682081
16720,9,17,62712645.90682081
16721,9,17,62712645.90682081
16722,9,17,62712645.90682081
16723,9,17,62712645.90682081
16724,9,17,62712645.90682081
16725,9,17,62712645.90682081
16726,9,17,62712645.90682081
16727,9,17,62712645.90682081
16728,9,17,62712645.90682081
16729,9,17,62712645.90682081
16730,9,17,62712645.90682081
16731,9,17,62712645.90682081
16732,9,17,62712645.90682081
16733,9,17,62712645.90682081
16734,9,17,62712645.90682081
16735,9,17,62712645.90682081
16736,9,17,62712645.90682081
16737,9,17,62712645.90682081
16738,9,17,62712645.90682081
16739,9,17,62712645.90682081
16740,9,17,62712645.90682081
16741,9,17,62712645.90682081
16742,9,17,62712645.90682081
16743,9,17,62712645.90682081
16744,9,17,62712645.90682081
16745,9,17,62712645.90682081
16746,9,17,62712645.90682081
16747,9,17,62712645.90682081
16748,9,17,62712645.90682081
16749,9,17,62712645.90682081
16750,9,17,62712645.90682081
16751,9,17,62712645.90682081
16752,9,17,62712645.90682081
16753,9,17,62712645.90682081
16754,9,17,62712645.90682081
16755,9,17,62712645.90682081
16756,9,17,62712645.90682081
16757,9,17,62712645.90682081
16758,9,17,62712645.90682081
16759,9,17,62712645.90682081
16760,9,17,62712645.90682081
16761,9,17,62712645.90682081
16762,9,17,62712645.90682081
16763,9,17,62712645.90682081
16764,9,17,62712645.90682081
16765,9,17,62712645.90682081
16766,9,17,62712645.90682081
16767,9,17,62712645.90682081
16768,9,17,62712645.90682081
16769,9,17,62712645.90682081
16770,9,17,62712645.90682081
16771,9,17,62712645.90682081
16772,9,17,62712645.90682081
16773,9,17,62712645.90682081
16774,9,17,62712645.90682081
16775,9,17,62712645.90682081
16776,9,17,62712645.90682081
16777,9,17,62712645.90682081
16778,9,17,62712645.90682081
16779,9,17,62712645.90682081
16780,9,17,62712645.90682081
16781,9,17,62712645.90682081
16782,9,17,62712645.90682081
16783,9,17,62712645.90682081
16784,9,17,62712645.90682081
16785,9,17,62712645.90682081
16786,9,17,62712645.90682081
16787,9,17,62712645.90682081
16788,9,17,62712645.90682081
16789,9,17,62712645.90682081
16790,9,17,62712645.90682081
16791,9,17,62712645.90682081
16792,9,17,62712645.90682081
16793,9,17,62712645.90682081
16794,9,17,62712645.90682081
16795,9,17,62712645.90682081
16796,9,17,62712645.90682081
16797,9,17,62712645.90682081
16798,9,17,62712645.90682081
16799,9,17,62712645.90682081
16800,9,17,62712645.90682081
16801,9,17,62712645.90682081
16802,9,17,62712645.90682081
16803,9,17,62712645.90682081
16804,9,17,62712645.90682081
16805,9,17,62712645.90682081
16806,9,17,62712645.90682081
16807,9,17,62712645.90682081
16808,9,17,62712645.90682081
16809,9,17,62712645.90682081
16810,9,17,62712645.90682081
16811,9,17,62712645.90682081
16812,9,17,62712645.90682081
16813,9,17,62712645.90682081
16814,9,17,62712645.90682081
16815,9,17,62712645.90682081
16816,9,17,62712645.90682081
16817,9,17,62712645.90682081
16818,9,17,62712645.90682081
16819,9,17,62712645.90682081
16820,9,17,62712645.90682081
16821,9,17,62712645.90682081
16822,9,17,62712645.90682081
16823,9,17,62712645.90682081
16824,9,17,62712645.90682081
16825,9,17,62712645.90682081
16826,9,17,62712645.90682081
16827,9,17,62712645.90682081
16828,9,17,62712645.90682081
16829,9,17,62712645.90682081
16830,9,17,62712645.90682081
16831,9,17,62712645.90682081
16832,9,17,62712645.90682081
16833,9,17,62712645.90682081
16834,9,17,62712645.90682081
16835,9,17,62712645.90682081
16836,9,17,62712645.90682081
16837,9,17,62712645.90682081
16838,9,17,62712645.90682081
16839,9,17,62712645.90682081
16840,9,17,62712645.90682081
16841,9,17,62712645.90682081
16842,9,17,62712645.90682081
16843,9,17,62712645.90682081
16844,9,17,62712645.90682081
16845,9,17,62712645.90682081
16846,9,17,62712645.90682081
16847,9,17,62712645.90682081
16848,9,17,62712645.90682081
16849,9,17,62712645.90682081
16850,9,17,62712645.90682081
16851,9,17,62712645.90682081
16852,9,17,62712645.90682081
16853,9,17,62712645.90682081
16854,9,17,62712645.90682081
16855,9,17,62712645.90682081
16856,9,17,62712645.90682081
16857,9,17,62712645.90682081
16858,9,17,62712645.90682081
16859,9,17,62712645.90682081
16860,9,17,62712645.90682081
16861,9,17,62712645.90682081
16862,9,17,62712645.90682081
16863,9,17,62712645.90682081
16864,9,17,62712645.90682081
16865,9,17,62712645.90682081
16866,9,17,62712645.90682081
16867,9,17,62712645.90682081
16868,9,17,62712645.90682081
16869,9,17,62712645.90682081
16870,9,17,62712645.90682081
16871,9,17,62712645.90682081
16872,9,17,62712645.90682081
16873,9,17,62712645.90682081
16874,9,17,62712645.90682081
16875,9,17,62712645.90682081
16876,9,17,62712645.90682081
16877,9,17,62712645.90682081
16878,9,17,62712645.90682081
16879,9,17,62712645.90682081
16880,9,17,62712645.90682081
16881,9,17,62712645.90682081
16882,9,17,62712645.90682081
16883,9,17,62712645.90682081
16884,9,17,62712645.90682081
16885,9,17,62712645.90682081
16886,9,17,62712645.90682081
16887,9,17,62712645.90682081
16888,9,17,62712645.90682081
16889,9,17,62712645.90682081
16890,9,17,62712645.90682081
16891,9,17,62712645.90682081
16892,9,17,62712645.90682081
16893,9,17,62712645.90682081
16894,9,17,62712645.90682081
16895,9,17,62712645.90682081
16896,9,17,62712645.90682081
16897,9,17,62712645.90682081
16898,9,17,62712645.90682081
16899,9,17,62712645.90682081
16900,9,17,62712645.90682081
16901,9,17,62712645.90682081
16902,9,17,62712645.90682081
16903,9,17,62712645.90682081
16904,9,17,62712645.90682081
16905,9,17,62712645.90682081
16906,9,17,62712645.90682081
16907,9,17,62712645.90682081
16908,9,17,62712645.90682081
16909,9,17,62712645.90682081
16910,9,17,62712645.90682081
16911,9,17,62712645.90682081
16912,9,17,62712645.90682081
16913,9,17,62712645.90682081
16914,9,17,62712645.90682081
16915,9,17,62712645.90682081
16916,9,17,62712645.90682081
16917,9,17,62712645.90682081
16918,9,17,62712645.90682081
16919,9,17,62712645.90682081
16920,9,17,62712645.90682081
16921,9,17,62712645.90682081
16922,9,17,62712645.90682081
16923,9,17,62712645.90682081
16924,9,17,62712645.90682081
16925,9,17,62712645.90682081
16926,9,17,62712645.90682081
16927,9,17,62712645.90682081
16928,9,17,62712645.90682081
16929,9,17,62712645.90682081
16930,9,17,62712645.90682081
16931,9,17,62712645.90682081
16932,9,17,62712645.90682081
16933,9,17,62712645.90682081
16934,9,17,62712645.90682081
16935,9,17,62712645.90682081
16936,9,17,62712645.90682081
16937,9,17,62712645.90682081
16938,9,17,62712645.90682081
16939,9,17,62712645.90682081
16940,9,17,62712645.90682081
16941,9,17,62712645.90682081
16942,9,17,62712645.90682081
16943,9,17,62712645.90682081
16944,9,17,62712645.90682081
16945,9,17,62712645.90682081
16946,9,17,62712645.90682081
16947,9,17,62712645.90682081
16948,9,17,62712645.90682081
16949,9,17,62712645.90682081
16950,9,17,62712645.90682081
16951,9,17,62712645.90682081
16952,9,17,62712645.90682081
16953,9,17,62712645.90682081
16954,9,17,62712645.90682081
16955,9,17,62712645.90682081
16956,9,17,62712645.90682081
16957,9,17,62712645.90682081
16958,9,17,62712645.90682081
16959,9,17,62712645.90682081
16960,9,17,62712645.90682081
16961,9,17,62712645.90682081
16962,9,17,62712645.90682081
16963,9,17,62712645.90682081
16964,9,17,62712645.90682081
16965,9,17,62712645.90682081
16966,9,17,62712645.90682081
16967,9,17,62712645.90682081
16968,9,17,62712645.90682081
16969,9,17,62712645.90682081
16970,9,17,62712645.90682081
16971,9,17,62712645.90682081
16972,9,17,62712645.90682081
16973,9,17,62712645.90682081
16974,9,17,62712645.90682081
16975,9,17,62712645.90682081
16976,9,17,62712645.90682081
16977,9,17,62712645.90682081
16978,9,17,62712645.90682081
16979,9,17,62712645.90682081
16980,9,17,62712645.90682081
16981,9,17,62712645.90682081
16982,9,17,62712645.90682081
